APPLYDATE,CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,EFFECTIVEMODE,EXPIREDATE,IDENTITY_TYPE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NAME,PROFILE_ID,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"2019-01-07 10:33:41.791000","203000000000035915","2019-01-07 10:32:28.769000","TZ Default Customer Charges","1","2019-01-07 10:43:40.107000","1000","203000000000035915","2019-01-07 10:43:40.108000","","TZ Default Customer Charges","20132","50","937566867"<endrec>
"2019-01-07 10:43:40.107000","203000000000035915","2019-01-07 10:35:23.633000","TZ Default Customer Charges","1","2019-01-07 10:47:20.678000","1000","203000000000035915","2019-01-07 10:47:20.679000","","TZ Default Customer Charges","20132","50","937566868"<endrec>
"2019-01-07 10:47:20.678000","203000000000035915","2019-01-07 10:46:11.725000","TZ Default Customer Charges","1","2019-01-16 12:30:13.716000","1000","203000000000019121","2019-01-16 12:30:13.717000","","TZ Default Customer Charges","20132","50","937566869"<endrec>
"2019-01-07 11:06:33.674000","203000000000035915","2019-01-07 11:06:18.961000","Maheshi Default Customer Charge Profile","1","2019-01-07 11:09:49.277000","1000","203000000000035915","2019-01-07 11:09:49.278000","","Maheshi Default Customer Charge Profile","20665","50","937566870"<endrec>
"2019-01-07 11:09:49.277000","203000000000035915","2019-01-07 11:09:25.744000","Maheshi Default Customer Charge Profile","1","2019-01-07 11:23:34.518000","1000","203000000000035915","2019-01-07 11:23:34.520000","","Maheshi Default Customer Charge Profile","20665","50","937566871"<endrec>
"2019-01-07 11:19:30.028000","203000000000014912","2019-01-07 11:18:50.938000","Default Customer Charge Profile","1","2019-01-07 11:51:47.829000","1000","203000000000014912","2019-01-07 11:51:47.830000","","Default Customer Charge Profile","20002","50","937566873"<endrec>
"2019-01-07 11:23:34.518000","203000000000035915","2019-01-07 11:23:22.245000","Maheshi Default Customer Charge Profile","1","2019-01-07 12:39:40.758000","1000","203000000000035915","2019-01-07 12:39:40.760000","","Maheshi Default Customer Charge Profile","20665","50","937566874"<endrec>
"2019-01-07 11:51:47.829000","203000000000014912","2019-01-07 11:51:01.361000","Default Customer Charge Profile","1","2019-01-07 12:00:53.709000","1000","203000000000014912","2019-01-07 12:00:53.712000","","Default Customer Charge Profile","20002","50","937566876"<endrec>
"2019-01-07 12:00:53.709000","203000000000014912","2019-01-07 12:00:00.092000","Default Customer Charge Profile","1","2019-01-08 05:12:36.876000","1000","203000000000014912","2019-01-08 05:12:36.877000","","Default Customer Charge Profile","20002","50","937566878"<endrec>
"2019-01-07 12:39:40.758000","203000000000035915","2019-01-07 12:38:36.941000","Maheshi Default Customer Charge Profile","1","2019-01-07 12:40:59.444000","1000","203000000000035915","2019-01-07 12:40:59.445000","","Maheshi Default Customer Charge Profile","20665","50","937566881"<endrec>
"2019-01-07 12:40:59.444000","203000000000035915","2019-01-07 12:40:26.259000","Maheshi Default Customer Charge Profile","1","2019-01-07 12:56:51.162000","1000","203000000000035915","2019-01-07 12:56:51.163000","","Maheshi Default Customer Charge Profile","20665","50","937566882"<endrec>
"2019-01-07 12:56:51.162000","203000000000035915","2019-01-07 12:56:28.632000","Maheshi Default Customer Charge Profile","1","2019-01-07 13:25:48.228000","1000","203000000000035915","2019-01-07 13:25:48.229000","","Maheshi Default Customer Charge Profile","20665","50","937566883"<endrec>
"2019-01-07 13:25:48.228000","203000000000035915","2019-01-07 13:25:33.593000","Maheshi Default Customer Charge Profile","1","2019-01-08 06:00:33.444000","1000","203000000000015423","2019-01-08 06:00:33.445000","","Maheshi Default Customer Charge Profile","20665","50","937566884"<endrec>
"2019-01-08 05:12:36.876000","203000000000014912","2019-01-08 05:11:59.506000","Default Customer Charge Profile","1","2019-01-22 07:01:24.653000","1000","203000000000016349","2019-01-22 07:01:24.655000","","Default Customer Charge Profile","20002","50","937566886"<endrec>
"2019-01-08 06:00:33.444000","203000000000015423","2019-01-08 06:00:22.409000","Maheshi Default Customer Charge Profile","1","2019-01-08 06:39:51.778000","1000","203000000000015423","2019-01-08 06:39:51.779000","","Maheshi Default Customer Charge Profile","20665","50","937566888"<endrec>
"2019-01-08 06:39:51.778000","203000000000015423","2019-01-08 06:39:40.083000","Maheshi Default Customer Charge Profile","1","2019-01-08 06:51:01.696000","1000","203000000000015423","2019-01-08 06:51:01.698000","","Maheshi Default Customer Charge Profile","20665","50","937566889"<endrec>
"2019-01-08 06:51:01.696000","203000000000015423","2019-01-08 06:50:50.202000","Maheshi Default Customer Charge Profile","1","2019-01-08 07:08:26.766000","1000","203000000000015423","2019-01-08 07:08:26.767000","","Maheshi Default Customer Charge Profile","20665","50","937566890"<endrec>
"2019-01-08 07:08:26.766000","203000000000015423","2019-01-08 07:07:12.251000","Maheshi Default Customer Charge Profile","1","2019-01-09 05:45:01.860000","1000","203000000000014911","2019-01-09 05:45:01.861000","","Maheshi Default Customer Charge Profile","20665","50","937566892"<endrec>
"2019-01-09 05:45:01.860000","203000000000014911","2019-01-09 05:44:43.357000","Maheshi Default Customer Charge Profile","1","2019-01-09 05:54:00.967000","1000","203000000000014911","2019-01-09 05:54:00.968000","","Maheshi Default Customer Charge Profile","20665","50","937567725"<endrec>
"2019-01-09 05:54:00.967000","203000000000014911","2019-01-09 05:53:41.648000","Maheshi Default Customer Charge Profile","1","2019-01-09 06:17:15.679000","1000","203000000000014911","2019-01-09 06:17:15.680000","","Maheshi Default Customer Charge Profile","20665","50","937567726"<endrec>
"2019-01-09 06:17:15.679000","203000000000014911","2019-01-09 06:17:01.783000","Maheshi Default Customer Charge Profile","1","2019-01-09 06:51:41.391000","1000","203000000000014911","2019-01-09 06:51:41.392000","","Maheshi Default Customer Charge Profile","20665","50","937567727"<endrec>
"2019-01-09 06:51:41.391000","203000000000014911","2019-01-09 06:51:28.959000","Maheshi Default Customer Charge Profile","1","2019-01-14 06:36:01.343000","1000","203000000000036413","2019-01-14 06:36:01.345000","","Maheshi Default Customer Charge Profile","20665","50","937567728"<endrec>
"2019-01-11 12:11:14.656000","203000000000035915","2019-01-11 12:10:40.200000","Default Organization Charge Profile","1","2019-02-12 11:46:33.940000","5000","203000000000040410","2019-02-12 11:46:33.942000","","Default Organization Charge Profile","20013","50","937567735"<endrec>
"2019-01-14 06:36:01.343000","203000000000036413","2019-01-14 06:35:45.810000","Maheshi Default Customer Charge Profile","1","2019-01-14 06:49:23.048000","1000","203000000000036413","2019-01-14 06:49:23.049000","","Maheshi Default Customer Charge Profile","20665","50","937567737"<endrec>
"2019-01-14 06:49:23.048000","203000000000036413","2019-01-14 06:49:06.590000","Maheshi Default Customer Charge Profile","1","2019-01-18 07:28:12.295000","1000","203000000000035915","2019-01-18 07:28:12.297000","","Maheshi Default Customer Charge Profile","20665","50","937567739"<endrec>
"2019-01-16 11:02:42.197000","203000000000019121","2019-01-16 11:02:29.241000","Maheshi Default Organization Charge Profile","1","2019-01-16 11:11:43.364000","5000","203000000000019121","2019-01-16 11:11:43.365000","","Maheshi Default Organization Charge Profile","20664","50","937567755"<endrec>
"2019-01-16 11:11:43.364000","203000000000019121","2019-01-16 11:11:31.588000","Maheshi Default Organization Charge Profile","1","2019-01-16 11:45:15.837000","5000","203000000000019121","2019-01-16 11:45:15.839000","","Maheshi Default Organization Charge Profile","20664","50","937567756"<endrec>
"2019-01-16 11:45:15.837000","203000000000019121","2019-01-16 11:45:02.434000","Maheshi Default Organization Charge Profile","1","2019-01-21 11:17:51.657000","5000","203000000000016349","2019-01-21 11:17:51.659000","","Maheshi Default Organization Charge Profile","20664","50","937567757"<endrec>
"2019-01-16 12:30:13.716000","203000000000019121","2019-01-16 12:29:04.829000","TZ Default Customer Charges","1","2019-01-16 12:36:16.021000","1000","203000000000019121","2019-01-16 12:36:16.024000","","TZ Default Customer Charges","20132","50","937567762"<endrec>
"2019-01-16 12:36:16.021000","203000000000019121","2019-01-16 12:35:10.927000","TZ Default Customer Charges","1","2019-01-22 07:53:09.441000","1000","203000000000019121","2019-01-22 07:53:09.443000","","TZ Default Customer Charges","20132","50","937567763"<endrec>
"2019-01-18 07:28:12.295000","203000000000035915","2019-01-18 07:28:00.662000","Maheshi Default Customer Charge Profile","1","2019-01-18 09:46:50.225000","1000","203000000000035915","2019-01-18 09:46:50.226000","","Maheshi Default Customer Charge Profile","20665","50","937567766"<endrec>
"2019-01-18 09:46:50.225000","203000000000035915","2019-01-18 09:46:31.134000","Maheshi Default Customer Charge Profile","1","2019-01-18 10:04:24.194000","1000","203000000000035915","2019-01-18 10:04:24.196000","","Maheshi Default Customer Charge Profile","20665","50","937567775"<endrec>
"2019-01-18 10:04:24.194000","203000000000035915","2019-01-18 10:04:12.627000","Maheshi Default Customer Charge Profile","1","2019-01-18 10:06:39.611000","1000","203000000000035915","2019-01-18 10:06:39.613000","","Maheshi Default Customer Charge Profile","20665","50","937567776"<endrec>
"2019-01-18 10:06:39.611000","203000000000035915","2019-01-18 10:06:24.870000","Maheshi Default Customer Charge Profile","1","2019-01-18 10:23:04.701000","1000","203000000000035915","2019-01-18 10:23:04.702000","","Maheshi Default Customer Charge Profile","20665","50","937567777"<endrec>
"2019-01-18 10:23:04.701000","203000000000035915","2019-01-18 10:22:53.677000","Maheshi Default Customer Charge Profile","1","2019-02-11 13:59:16.172000","1000","203000000000040410","2019-02-11 13:59:16.175000","","Maheshi Default Customer Charge Profile","20665","50","937567779"<endrec>
"2019-01-21 11:17:51.657000","203000000000016349","2019-01-21 11:15:59.996000","Maheshi Default Organization Charge Profile","1","2019-03-08 13:06:50.936000","5000","203000000000014911","2019-03-08 13:06:50.938000","","Maheshi Default Organization Charge Profile","20664","50","937569732"<endrec>
"2019-01-22 07:01:24.653000","203000000000016349","2019-01-22 06:59:40.224000","Default Customer Charge Profile","1","2019-02-22 13:21:03.221000","1000","203000000000036413","2019-02-22 13:21:03.224000","","Default Customer Charge Profile","20002","50","937569746"<endrec>
"2019-01-22 07:53:09.441000","203000000000019121","2019-01-22 07:52:32.235000","TZ Default Customer Charges","1","2019-01-22 09:34:27.192000","1000","203000000000019121","2019-01-22 09:34:27.194000","","TZ Default Customer Charges","20132","50","937569747"<endrec>
"2019-01-22 09:34:27.192000","203000000000019121","2019-01-22 09:33:28.481000","TZ Default Customer Charges","1","2019-01-22 09:54:11.974000","1000","203000000000019121","2019-01-22 09:54:11.976000","","TZ Default Customer Charges","20132","50","937569749"<endrec>
"2019-01-22 09:54:11.974000","203000000000019121","2019-01-22 09:52:19.655000","TZ Default Customer Charges","1","2019-01-22 10:11:46.724000","1000","203000000000019121","2019-01-22 10:11:46.726000","","TZ Default Customer Charges","20132","50","937569752"<endrec>
"2019-01-22 10:11:46.724000","203000000000019121","2019-01-22 10:10:45.240000","TZ Default Customer Charges","1","2019-03-05 10:17:08.620000","1000","203000000000014911","2019-03-05 10:17:08.622000","","TZ Default Customer Charges","20132","50","937569753"<endrec>
"2019-01-29 12:17:19.420000","203000000000036504","2019-01-29 12:17:19.497000","gg","1","2099-12-31 23:59:59.000000","1000","203000000000036504","2019-01-29 12:17:19.497000","","change customer charge profile test","20164","10","937570748"<endrec>
"2019-02-06 11:11:21.116000","203000000000014911","2019-02-06 11:10:54.698000","TZ Default Organisation Charges","1","2019-02-22 10:18:17.006000","5000","203000000000036505","2019-02-22 10:18:17.009000","","TZ Default Organisation Charges","20134","50","937571739"<endrec>
"2019-02-08 23:00:19.975000","203000000000040411","2019-02-08 22:59:58.385000","Payment fee by Organization derived from Merchant Tariff 2","1","2019-02-11 15:22:40.745000","5000","203000000000040411","2019-02-11 15:22:40.747000","","[Open API] Payment fee by Organization","20774","50","937572765"<endrec>
"2019-02-08 23:09:34.137000","203000000000040411","2019-02-08 23:09:10.297000","[Open API] Payment fee by Customer","1","2019-02-11 15:52:08.403000","1000","203000000000040411","2019-02-11 15:52:08.404000","","[Open API] Payment fee by Customer","20775","50","937572766"<endrec>
"2019-02-11 13:59:16.172000","203000000000040410","2019-02-11 13:51:17.549000","Maheshi Default Customer Charge Profile","1","2019-03-08 10:48:01.979000","1000","203000000000014911","2019-03-08 10:48:01.980000","","Maheshi Default Customer Charge Profile","20665","50","937572770"<endrec>
"2019-02-11 15:22:40.745000","203000000000040411","2019-02-11 15:16:58.058000","Payment fee by Organization derived from Merchant Tariff 2","1","2019-02-11 15:52:18.363000","5000","203000000000040411","2019-02-11 15:52:18.365000","","[Open API] Payment fee by Organization","20774","50","937572771"<endrec>
"2019-02-11 15:52:18.363000","203000000000040411","2019-02-11 15:40:35.811000","Payment fee by Organization","1","2019-03-13 01:33:53.978000","5000","203000000000040411","2019-03-13 01:33:53.980000","","[Open API] Payment fee by Organization","20774","50","937572772"<endrec>
"2019-02-11 15:52:08.403000","203000000000040411","2019-02-11 15:42:10.547000","[Open API] Payment fee by Customer - set to 0, i.e. Organisation pay fee.","1","2099-12-31 23:59:59.000000","1000","203000000000040411","2019-04-08 11:59:04.777000","","[Open API] Payment fee by Customer","20775","60","937572773"<endrec>
"2019-02-12 11:46:33.940000","203000000000040410","2019-02-12 11:45:28.076000","Default Organization Charge Profile","1","2019-02-15 07:32:53.608000","5000","203000000000036503","2019-02-15 07:32:53.610000","","Default Organization Charge Profile","20013","50","937572782"<endrec>
"2019-02-15 07:32:53.608000","203000000000036503","2019-02-15 07:32:13.184000","Default Organization Charge Profile","1","2019-02-25 09:30:48.039000","5000","203000000000010811","2019-02-25 09:30:48.041000","","Default Organization Charge Profile","20013","50","937572793"<endrec>
"2019-02-22 07:27:09.217000","203000000000035915","2019-02-22 07:26:52.928000","","1","2019-09-30 08:08:42.423000","1000","203000000000019121","2019-09-30 08:08:42.425000","","test34566","20364","50","937574773"<endrec>
"2019-02-22 07:52:42.338000","203000000000015423","2019-02-22 07:52:18.153000","Default Group Charge Profile","1","2019-02-27 12:54:23.282000","7000","203000000000036505","2019-02-27 12:54:23.283000","","Default Group Charge Profile","20304","50","937574774"<endrec>
"2019-02-22 10:18:17.006000","203000000000036505","2019-02-22 10:17:53.343000","TZ Default Organisation Charges","1","2019-03-20 03:08:22.422000","5000","203000000000026102","2019-03-20 03:08:22.423000","","TZ Default Organisation Charges","20134","50","937574782"<endrec>
"2019-02-22 13:21:03.221000","203000000000036413","2019-02-22 13:20:05.035000","Default Customer Charge Profile","1","2019-03-06 03:57:11.897000","1000","203000000000036503","2019-03-06 03:57:11.898000","","Default Customer Charge Profile","20002","50","937575761"<endrec>
"2019-02-25 09:30:48.039000","203000000000010811","2019-02-25 09:30:26.440000","Default Organization Charge Profile","1","2019-02-25 09:33:50.075000","5000","203000000000010811","2019-02-25 09:33:50.076000","","Default Organization Charge Profile","20013","50","937575776"<endrec>
